LINEGEOMETRYC
IDOBJ_GID,IDOBJ_NAME,IDOBJ_ALIAS,IDOBJ_CUSTOMID,1152921504606912257,LINEGEOMETRYC_HEIGHT,LINEGEOMETRYC_NEUTRAL,LINEGEOMETRYC_PHASECOUNT,LINEGEOMETRYC_XA,LINEGEOMETRYC_YA,LINEGEOMETRYC_XB,LINEGEOMETRYC_YB,LINEGEOMETRYC_XC,LINEGEOMETRYC_YC,LINEGEOMETRYC_XN,LINEGEOMETRYC_YN
GID,Name,Alias,Custom ID,Visible en producción,Height,Neutral conductor,Phase count,Xa,Ya,Xb,Yb,Xc,Yc,Xn,Yn
"1318429117330259983","GIS_LGC_8.3m_False_0m_0m_0m_0m_0m_0.1m_0m_0m_2","","1010E69B28ABE9DC6A09DF04F57CE3377AC30FA5","true","8.3","false","2","0","0","0","0","0","0.1","-0.5","-0.5"
"1318429117330259958","GIS_LGC_15m_False_-0.1m_0.8m_0m_0.8m_0.1m_0.8m_0m_0m_3","","F51DD9384357BA699657F12D1A3FE00BC92F5B2C","true","15","false","3","-0.1","0.8","0","0.8","0.1","0.8","-0.5","-0.5"
"1318429117330259739","GIS_LGC_6.5m_False_0m_0m_0m_0.1m_0m_0m_0m_0m_2","","B50A00DB8C6DB5A856B598C943CA891CA8443B0E","true","6.5","false","2","0","0","0","0.1","0.5","0","-0.5","-0.5"
"1318429117330259737","GIS_LGC_6.5m_False_0m_0m_0m_0.1m_0m_0m_0m_0m_3","","9CB9F60F224F430994CB5A3F895FC1761F55BDEF","true","6.5","false","3","0","0","0","0.1","0","0","-0.5","-0.5"
"1318429117330259733","GIS_LGC_10.1m_False_-0.1m_0m_0m_0m_0m_0m_0m_0m_2","","A1B49B4A81FE09F6C8818FD4DE40CFF76E7ABDDE","true","10.1","false","2","-0.1","0","0","0","0","0","-0.5","-0.5"
"1318429117330259732","GIS_LGC_11.5m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","4E0FC6EC668714FE3F7B82C8FACD464F3590B967","true","11.5","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330259726","GIS_LGC_11m_False_-0.1m_1.2m_0m_0m_0.2m_1.2m_0m_0m_2","","86CA2C65FA385D800F67EB6129C1A9142B4BC2A6","true","11","false","2","-0.1","1.2","0","0","0.2","1.2","-0.5","-0.5"
"1318429117330259602","GIS_LGC_6.5m_False_0m_0m_-0.1m_1.2m_0.1m_1.2m_0m_0m_2","","FEEDA8EE1B66BD2E25076F0ECC8411D276A8EF43","true","6.5","false","2","-0.5","0","-0.1","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259596","GIS_LGC_9.2m_False_-0.1m_1.2m_0.1m_1.2m_0.3m_1.2m_0m_0m_3","","02A667C941D1E9A30C331AC6F30B1EC3267225A4","true","9.2","false","3","-0.1","1.2","0.1","1.2","0.3","1.2","-0.5","-0.5"
"1318429117330259589","GIS_LGC_14m_False_0m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","0996CEA6E1DD8CF506C9BC91B1AAF6CC5E2E4BAF","true","14","false","3","0","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259585","GIS_LGC_10m_False_0m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","AB6448CAD153D6AF5841FD30BCF46610133E9F91","true","10","false","3","0","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259583","GIS_LGC_8m_False_-0.3m_1.2m_0m_1.2m_0m_0m_0m_0m_2","","C37A0F4807372B9BCB18A42B21F2308591411BBA","true","8","false","2","-0.3","1.2","0","1.2","0.5","0","-0.5","-0.5"
"1318429117330259582","GIS_LGC_10m_False_0m_1.2m_0.1m_1.2m_0m_1.2m_0m_0m_3","","35422BACF1DD3DFC74D2F55CD7BDEE55684816F1","true","10","false","3","0","1.2","0.1","1.2","0","1.2","-0.5","-0.5"
"1318429117330259579","GIS_LGC_12.1m_False_0.1m_1.2m_0.1m_1.2m_0.2m_1.2m_0m_0m_3","","AC545BC0CF21BBD5AB2A0AEA85157B7EDF13D322","true","12.1","false","3","0.1","1.2","0.1","1.2","0.2","1.2","-0.5","-0.5"
"1318429117330259577","GIS_LGC_9m_False_-0.1m_1.2m_-0.1m_1.2m_0.1m_1.2m_0m_0m_3","","358D18EFFEC2E8F29F1B8C7FCD6CD2EB9A298793","true","9","false","3","-0.1","1.2","-0.1","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259565","GIS_LGC_11.4m_False_-0.1m_1.2m_0.1m_1.2m_0.3m_1.2m_0m_0m_3","","FBDFC647823D1539B11BD3EA63636BE8EE8C647B","true","11.4","false","3","-0.1","1.2","0.1","1.2","0.3","1.2","-0.5","-0.5"
"1318429117330259556","GIS_LGC_8.3m_False_-0.1m_1.2m_0m_1.2m_0m_0m_0m_0m_2","","0915681C3533801E248FDA725C20B84B521C7856","true","8.3","false","2","-0.1","1.2","0","1.2","0.5","0","-0.5","-0.5"
"1318429117330259552","GIS_LGC_11.5m_False_0.1m_1.2m_0.1m_1.2m_0.2m_1.2m_0m_0m_3","","A66F671B02E5BBFB9D7C24B493A7C0127A93947E","true","11.5","false","3","0.1","1.2","0.1","1.2","0.2","1.2","-0.5","-0.5"
"1318429117330259544","GIS_LGC_8m_False_-0.1m_1.2m_0m_1.2m_0m_0m_0m_0m_2","","2CF1CA487C44D8F2DC0EF0C465029D2C24E65F18","true","8","false","2","-0.1","1.2","0","1.2","0.5","0","-0.5","-0.5"
"1318429117330259534","GIS_LGC_12m_False_0.2m_1.2m_0m_0m_0m_0m_0m_0m_1","","8286E044FFE14FCFA9ACB0445A163D6B33A1D335","true","12","false","1","0.2","1.2","0","0","0.5","0","-0.5","-0.5"
"1318429117330259530","GIS_LGC_9.8m_False_0m_0.8m_0m_0.8m_0m_0m_0m_0m_2","","825356B73A4B853EDED46CC9A84156D9BCF7F50A","true","9.8","false","2","0","0.8","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330259527","GIS_LGC_12m_False_0m_1.2m_-0.3m_1.2m_0m_0m_0m_0m_2","","1FE089D8633C215805BEDED1F3B6F11957E2DDB7","true","12","false","2","0","1.2","-0.3","1.2","0.5","0","-0.5","-0.5"
"1318429117330259525","GIS_LGC_10.1m_False_0m_1.2m_0m_0m_0.1m_1.2m_0m_0m_2","","D2366CFD147BAE9D695DD12088D6704A80523AB3","true","10.1","false","2","0","1.2","0","0","0.1","1.2","-0.5","-0.5"
"1318429117330259524","GIS_LGC_8.3m_False_0.2m_1.2m_0m_0m_-0.2m_1.2m_0m_0m_2","","513E5523AFF5BC7E3F1B504E3A7A8ADBDFA68BAC","true","8.3","false","2","0.2","1.2","0","0","-0.2","1.2","-0.5","-0.5"
"1318429117330259522","GIS_LGC_9m_False_-0.3m_0.8m_0m_0.8m_0.3m_0.8m_0m_0m_3","","6F9655C5A299F5383478E06CBAAADCA7BBB60B2F","true","9","false","3","-0.3","0.8","0","0.8","0.3","0.8","-0.5","-0.5"
"1318429117330259521","GIS_LGC_11m_False_-0.1m_1.2m_-0.1m_1.2m_0m_0m_0m_0m_2","","8716295C6F305B6B7EDA15451CF04B4173434915","true","11","false","2","-0.1","1.2","-0.1","1.2","0.5","0","-0.5","-0.5"
"1318429117330259520","GIS_LGC_12m_False_-0.1m_0m_0m_0m_0m_0m_0m_0m_2","","3447013A3FDA4F8DD8584954767D23BA90C41386","true","12","false","2","-0.1","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330259519","GIS_LGC_10.1m_False_0m_1.2m_0m_1.1m_0m_0m_0m_0m_2","","998AB1C9BB9AB05E29196D3CA3BF8F7E6ACD67B4","true","10.1","false","2","0","1.2","0","1.1","0.5","0","-0.5","-0.5"
"1318429117330259517","GIS_LGC_9.5m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_2","","3A8AC3EBE5D772C3F2DC51888CFCBAE64BA68525","true","9.5","false","2","-0.1","1.2","0.1","1.2","0.5","0","-0.5","-0.5"
"1318429117330259513","GIS_LGC_8m_False_-0.1m_1.1m_0.1m_1.1m_0m_0m_0m_0m_2","","263C6B7D0F26DF43C81E9C93203221547BFB838B","true","8","false","2","-0.1","1.1","0.1","1.1","0.5","0","-0.5","-0.5"
"1318429117330259508","GIS_LGC_10.2m_False_-0.1m_1.2m_0.1m_1.2m_0.3m_1.2m_0m_0m_3","","012E9FA23AF30274F7EC5638823BB9AE3CDA2FB1","true","10.2","false","3","-0.1","1.2","0.1","1.2","0.3","1.2","-0.5","-0.5"
"1318429117330259505","GIS_LGC_8.3m_False_-0.1m_0m_0m_0m_0m_0m_0m_0m_2","","83E6A017E5CE8489C192BC56E7C6507EEAE06234","true","8.3","false","2","-0.1","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330259504","GIS_LGC_8.5m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_2","","3B8815BC974A4BCF9C27C1309B294222235C1A93","true","8.5","false","2","-0.1","1.2","0.1","1.2","0.5","0","-0.5","-0.5"
"1318429117330259503","GIS_LGC_9.8m_False_-0.1m_0m_0m_0m_0m_0m_0m_0m_2","","EAD1D32D1D059CEFF1CEF0BFA2C2C81E4A461AAA","true","9.8","false","2","-0.1","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330259489","GIS_LGC_11.8m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","BB098A4E57B10AD5614CB915CF22AB97B0F39C7E","true","11.8","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330259487","GIS_LGC_9m_False_0.2m_1.2m_0m_0m_-0.2m_1.2m_0m_0m_2","","2CF794897F57464DB252960A25EF569D313E80B1","true","9","false","2","0.2","1.2","0","0","-0.2","1.2","-0.5","-0.5"
"1318429117330259484","GIS_LGC_10m_False_-0.1m_1.1m_0.1m_1.1m_0m_0m_0m_0m_2","","C3BC28AF768F557C4CF96C1F3E258F8292DC5B3D","true","10","false","2","-0.1","1.1","0.1","1.1","0.5","0","-0.5","-0.5"
"1318429117330259480","GIS_LGC_9.5m_False_-0.1m_1.2m_0m_0m_0.1m_1.2m_0m_0m_2","","E0C0EB59D00BADC2A36E80EF48C775948DC8E7E7","true","9.5","false","2","-0.1","1.2","0","0","0.1","1.2","-0.5","-0.5"
"1318429117330259478","GIS_LGC_9m_False_0m_1.2m_-0.3m_1.2m_0.3m_1.2m_0m_0m_3","","D75D34CD38C6A398C10CC11C7CDDB761A8822686","true","9","false","3","0","1.2","-0.3","1.2","0.3","1.2","-0.5","-0.5"
"1318429117330259477","GIS_LGC_9m_False_-0.1m_1.2m_0.2m_1.2m_0m_0m_0m_0m_2","","21B2F79C9C31D19B383B5DD5749CB24D7C933814","true","9","false","2","-0.1","1.2","0.2","1.2","0.5","0","-0.5","-0.5"
"1318429117330259476","GIS_LGC_8.3m_False_-0.1m_1.1m_0.1m_1.1m_0.3m_1.1m_0m_0m_3","","A999756D8B9AE4A26477A971A262EC8251EF091C","true","8.3","false","3","-0.1","1.1","0.1","1.1","0.3","1.1","-0.5","-0.5"
"1318429117330259474","GIS_LGC_9.5m_False_-0.1m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","148A3C38F0C4574E437E999C708F6D174C316AD5","true","9.5","false","3","-0.1","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259472","GIS_LGC_10.1m_False_-0.1m_0m_0m_0m_0m_0m_0m_0m_2","","BD71062875D239A26041662FB7BF7C468D1D0744","true","10.1","false","2","-0.1","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330259468","GIS_LGC_8m_False_0.1m_1.2m_0m_0m_-0.1m_1.1m_0m_0m_2","","2491AB7D173EE312BE9A891F60EE8B5CC525D462","true","8","false","2","0.1","1.2","0","0","-0.1","1.1","-0.5","-0.5"
"1318429117330259467","GIS_LGC_12m_False_0.1m_1.2m_0m_0m_-0.1m_1.1m_0m_0m_2","","73ABE3FD6CA7B5E83EA2238D9EF2DC3E7788F86E","true","12","false","2","0.1","1.2","0","0","-0.1","1.1","-0.5","-0.5"
"1318429117330259465","GIS_LGC_11m_False_-0.1m_1.1m_0.1m_1.1m_0m_0m_0m_0m_2","","EFBF0960AE7E2644ADC948F7E9E0EF92AC9837F8","true","11","false","2","-0.1","1.1","0.1","1.1","0.5","0","-0.5","-0.5"
"1318429117330259459","GIS_LGC_10.1m_False_0.2m_1.2m_-0.2m_1.2m_0m_0m_0m_0m_2","","027599E8027A22C5D91F4263A1070B1E2F139272","true","10.1","false","2","0.2","1.2","-0.2","1.2","0.5","0","-0.5","-0.5"
"1318429117330259458","GIS_LGC_11m_False_0.2m_1.2m_-0.2m_1.2m_0m_0m_0m_0m_2","","2806E6A7980260DDA8B52767511756150D5207D5","true","11","false","2","0.2","1.2","-0.2","1.2","0.5","0","-0.5","-0.5"
"1318429117330259454","GIS_LGC_12m_False_-0.1m_1.1m_0.1m_1.1m_0.4m_1.1m_0m_0m_3","","5FBB391EDFD40126AB4F7CC5325CBA1E910E0176","true","12","false","3","-0.1","1.1","0.1","1.1","0.4","1.1","-0.5","-0.5"
"1318429117330259453","GIS_LGC_9.4m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_2","","C043B468ED71EE4A79837DBC05677C76F50B4D5D","true","9.4","false","2","-0.1","1.2","0.1","1.2","0.5","0","-0.5","-0.5"
"1318429117330259446","GIS_LGC_10m_False_0.2m_1.2m_-0.2m_1.2m_0.1m_0.1m_0m_0m_3","","7DB06FDFC9560D455F1AA3721FA2CC6DE1BBA236","true","10","false","3","0.2","1.2","-0.2","1.2","0.1","0.1","-0.5","-0.5"
"1318429117330259445","GIS_LGC_9m_False_-0.1m_1.1m_0.1m_1.1m_0.3m_1.1m_0m_0m_3","","65BB92EAD2D5FEA0B0353C5AF8C9708FC7B4659E","true","9","false","3","-0.1","1.1","0.1","1.1","0.3","1.1","-0.5","-0.5"
"1318429117330259422","GIS_LGC_12m_False_0m_1.2m_0m_1.1m_0m_0m_0m_0m_2","","3B54EB240C3B9ECF6059B1D3FC300706541E58B6","true","12","false","2","0","1.2","0","1.1","0.5","0","-0.5","-0.5"
"1318429117330259409","GIS_LGC_5m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","EC9EE59EBD98404D554B82D2EE4A8A4B80429049","true","5","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330259408","GIS_LGC_8m_False_0m_0m_0m_0m_0m_0m_0m_0m_3","","078B21163C62290F5AAD0F68F91E4DF9F29D2F39","true","8","false","3","0","0","0","0","0","0","-0.5","-0.5"
"1318429117330259405","GIS_LGC_12m_False_0m_0.8m_0m_0.8m_0m_0.8m_0m_0m_3","","C70E4FF77A06948CE650C5822A3D4BD180EAB5D4","true","12","false","3","0","0.8","0","0.8","0","0.8","-0.5","-0.5"
"1318429117330259403","GIS_LGC_9m_False_0m_0.8m_0m_0.8m_0m_0.8m_0m_0m_3","","01799861FA412227EB06ED5C2D08A65BE1DDDD04","true","9","false","3","0","0.8","0","0.8","0","0.8","-0.5","-0.5"
"1318429117330259398","GIS_LGC_11.5m_False_-0.3m_1.2m_0m_1.2m_0.3m_1.2m_0m_0m_3","","F7B2D4F534A568756416C2114306A87ACE9C3154","true","11.5","false","3","-0.3","1.2","0","1.2","0.3","1.2","-0.5","-0.5"
"1318429117330259395","GIS_LGC_10m_False_-0.3m_1.2m_0m_1.2m_0.3m_1.2m_0m_0m_3","","49A4115E4E32C4741C4FDA38DC032CAF58D548DD","true","10","false","3","-0.3","1.2","0","1.2","0.3","1.2","-0.5","-0.5"
"1318429117330259275","GIS_LGC_11m_False_-0.1m_1.2m_-0.1m_1.2m_0.1m_1.2m_0m_0m_3","","42276E4064080D187D3FE3C854E5CE483B753070","true","11","false","3","-0.1","1.2","-0.1","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259270","GIS_LGC_12m_False_0m_1.2m_0.1m_1.2m_0m_1.1m_0m_0m_3","","75BECDF6D4E728CC49CCFA3A0A380B38E70A838E","true","12","false","3","0","1.2","0.1","1.2","0","1.1","-0.5","-0.5"
"1318429117330259186","GIS_LGC_7m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","3631C02B8F7B6A702DA2F6D5C5E3FBB1069D9691","true","7","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330259158","GIS_LGC_12.1m_False_-0.1m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","806DAE628944B2A67FE2D47EA7EE8EE493F91808","true","12.1","false","3","-0.1","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259118","GIS_LGC_15m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","FD7BCA5CB3774703943E98B299B2DF53CCE27566","true","15","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330259116","GIS_LGC_17m_False_-0.1m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","D3FF3EBCBD32D7536A494665E99D458693D74654","true","17","false","3","-0.1","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259115","GIS_LGC_17m_False_0m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","353527E9DD11EAC433935480E57ABB0ACBABE97E","true","17","false","3","0","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330259114","GIS_LGC_17m_False_-0.1m_0.8m_0m_0.8m_0.1m_0.8m_0m_0m_3","","71E90BBAD57EEF022FF9B9C076C640B5EB77A855","true","17","false","3","-0.1","0.8","0","0.8","0.1","0.8","-0.5","-0.5"
"1318429117330259098","GIS_LGC_8m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_2","","A3A14719C996FCDABFD4C98F0E64827FE77F6DD8","true","8","false","2","-0.1","1.2","0.1","1.2","0.5","0","-0.5","-0.5"
"1318429117330259097","GIS_LGC_10.1m_False_-0.1m_1.2m_0m_1.2m_0m_0m_0m_0m_2","","1192DC2C3B0CEADAD7ADDB2744D06FD78CFB3869","true","10.1","false","2","-0.1","1.2","0","1.2","0.5","0","-0.5","-0.5"
"1318429117330259094","GIS_LGC_10m_False_0m_1.2m_0m_1.1m_0m_1.1m_0m_0m_3","","F9590D089EEBDCDF3179C03D8E5C4270C3D8C340","true","10","false","3","0","1.2","0","1.1","0","1.1","-0.5","-0.5"
"1318429117330259076","GIS_LGC_8.3m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_3","","F1E0D23486C777876AFDB70C99E2DA2085D367E5","true","8.3","false","3","-0.1","1.2","0.1","1.2","0","0","-0.5","-0.5"
"1318429117330259060","GIS_LGC_10.1m_False_0m_0.8m_0m_0.8m_0m_0m_0m_0m_2","","F644C3E5A6F55E49F7C2F4BFD2F364DECD664F24","true","10.1","false","2","0","0.8","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330258958","GIS_LGC_9.6m_False_0m_0m_0m_0m_0m_0m_0m_0m_3","","9CD09E3242FE97852B59C845C62E128CBF920B38","true","9.6","false","3","0","0","0","0","0","0","-0.5","-0.5"
"1318429117330258956","GIS_LGC_7.8m_False_-0.1m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","0CBD7D8676EB81A08070947A629CC5AF2B179884","true","7.8","false","3","-0.1","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330258952","GIS_LGC_12.8m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","21B8EBF149325E0C662E31C395177E591B1E36C1","true","12.8","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330258951","GIS_LGC_12.8m_False_-0.1m_1.2m_0m_1.2m_0.1m_1.2m_0m_0m_3","","C959EB2AEC9EC66E1552C2D01A2615174F37E96A","true","12.8","false","3","-0.1","1.2","0","1.2","0.1","1.2","-0.5","-0.5"
"1318429117330258949","GIS_LGC_12.6m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","DB8052EB5D6059CBF2141B8622B8B5BA7FCE271E","true","12.6","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330258948","GIS_LGC_12m_False_-0.1m_0m_0m_0m_0m_0m_0m_0m_2","","007784CDAF4FA409BCBE49C13781A2C9CC7057B4","true","12","false","2","-0.1","0","0","0","0","0","-0.5","-0.5"
"1318429117330258941","GIS_LGC_12.8m_False_-0.1m_0.8m_0m_0.8m_0.1m_0.8m_0m_0m_3","","D9A1427DAD70435587FA02C3E3E1331532170C57","true","12.8","false","3","-0.1","0.8","0","0.8","0.1","0.8","-0.5","-0.5"
"1318429117330258940","GIS_LGC_12.8m_False_0.1m_1.2m_0.1m_1.2m_0.2m_1.2m_0m_0m_3","","697CF79B965C1DA74AD8A9D4AB4F1005122AC79E","true","12.8","false","3","0.1","1.2","0.1","1.2","0.2","1.2","-0.5","-0.5"
"1318429117330258936","GIS_LGC_12m_False_0m_0m_0m_0m_0m_0m_0m_0m_3","","6E005530FF46651F8075DE2D7AB38C6457C3C990","true","12","false","3","0","0","0","0","0","0","-0.5","-0.5"
"1318429117330258934","GIS_LGC_12.4m_False_-0.1m_1.1m_0m_1.1m_0.1m_1.1m_0m_0m_3","","D9855048569E57E9D43B47FB30E8B4FF5D02CECF","true","12.4","false","3","-0.1","1.1","0","1.1","0.1","1.1","-0.5","-0.5"
"1318429117330258932","GIS_LGC_12.8m_False_0m_0m_0m_0m_0m_0m_0m_0m_3","","402A00D76053645B8C21874D2C4AAC7CC18CB039","true","12.8","false","3","0","0","0","0","0","0","-0.5","-0.5"
"1318429117330258931","GIS_LGC_9.8m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_3","","7C235A4B1B5CDD2D9D0FBA16CC42BAAD0DAEC8A5","true","9.8","false","3","-0.1","1.2","0.1","1.2","0","0","-0.5","-0.5"
"1318429117330258926","GIS_LGC_19m_False_0.1m_1.2m_0.1m_1.2m_0.2m_1.2m_0m_0m_3","","4F97B6FBFDE51C4282F56A06ABC73F663E51CB2C","true","19","false","3","0.1","1.2","0.1","1.2","0.2","1.2","-0.5","-0.5"
"1318429117330258924","GIS_LGC_6.5m_False_-0.1m_0m_0m_0m_0.1m_0m_0m_0m_3","","293F81FE4EF6F9250D27C869855F4F04009F8D07","true","6.5","false","3","-0.1","0","0","0","0.1","0","-0.5","-0.5"
"1318429117330258899","GIS_LGC_13.7m_False_0.1m_1.2m_0.1m_1.2m_0.2m_1.2m_0m_0m_3","","87CAA80E7645BF205B56974B7DBED0AA08977556","true","13.7","false","3","0.1","1.2","0.1","1.2","0.2","1.2","-0.5","-0.5"
"1318429117330258898","GIS_LGC_11.4m_False_0m_0m_0m_0.1m_0m_0m_0m_0m_3","","3FA26AC6C18FDE75D3A82CE25E2BACDBAEE4A913","true","11.4","false","3","0","0","0","0.1","0","0","-0.5","-0.5"
"1318429117330258878","GIS_LGC_12m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_3","","5CF2D8C52E561F733A92DC4456D35394C9CA6DD8","true","12","false","3","-0.1","1.2","0.1","1.2","0","0","-0.5","-0.5"
"1318429117330258876","GIS_LGC_10m_False_-0.1m_1.2m_0.1m_1.2m_0m_0m_0m_0m_3","","D64D0E35A0B5E77E4BEFF28FE6FD05AFC474285D","true","10","false","3","-0.1","1.2","0.1","1.2","0","0","-0.5","-0.5"
"1318429117330258868","GIS_LGC_8.3m_False_0m_1.2m_0m_1.1m_0m_1.1m_0m_0m_3","","2C7860C40CBAF7D20B598CEAAF17916FAAF2EEFA","true","8.3","false","3","0","1.2","0","1.1","0","1.1","-0.5","-0.5"
"1318429117330258821","GIS_LGC_22m_False_-0.1m_1.1m_0.1m_1.1m_0.3m_1.1m_0m_0m_3","","B85472A97E641B354571A2983E732D540C73AC5F","true","22","false","3","-0.1","1.1","0.1","1.1","0.3","1.1","-0.5","-0.5"
"1318429117330258820","GIS_LGC_17.9m_False_-0.1m_1.1m_0.1m_1.1m_0.3m_1.1m_0m_0m_3","","9656B2244391A3824BA80ECB6D4D9CAE3EA75DC1","true","17.9","false","3","-0.1","1.1","0.1","1.1","0.3","1.1","-0.5","-0.5"
"1318429117330258812","GIS_LGC_12m_False_0m_1.2m_-0.1m_1.1m_0.1m_1.1m_0m_0m_3","","39D83A2D1426DB2686357A912893EBB365312233","true","12","false","3","0","1.2","-0.1","1.1","0.1","1.1","-0.5","-0.5"
"1318429117330258809","GIS_LGC_11.6m_False_-0.1m_1.1m_0.1m_1.1m_0.4m_1.1m_0m_0m_3","","BFF4DBF9B511323BE6FEB9A11540355A9101A7C2","true","11.6","false","3","-0.1","1.1","0.1","1.1","0.4","1.1","-0.5","-0.5"
"1318429117330258808","GIS_LGC_14m_False_-0.1m_1.2m_0.1m_1.2m_0.4m_1.2m_0m_0m_3","","D62B558F59A61A5084EF20473EC1EA57F61D5C26","true","14","false","3","-0.1","1.2","0.1","1.2","0.4","1.2","-0.5","-0.5"
"1318429117330258807","GIS_LGC_14m_False_-0.1m_1.1m_-0.1m_1m_-0.1m_0.9m_0m_0m_3","","BDDC35033D970E29036FBB8F19A4593626B282D0","true","14","false","3","-0.1","1.1","-0.1","1","-0.1","0.9","-0.5","-0.5"
"1318429117330258806","GIS_LGC_14m_False_-0.1m_1.1m_-0.1m_1m_-0.1m_0.8m_0m_0m_3","","D08142FEE57E33B9B1F958857CFC10F939960FA8","true","14","false","3","-0.1","1.1","-0.1","1","-0.1","0.8","-0.5","-0.5"
"1318429117330258805","GIS_LGC_11.6m_False_0m_1.2m_0.1m_1.2m_0.4m_1.2m_0m_0m_3","","E901AEBC94728566E303DCB349B132F736FD90E2","true","11.6","false","3","0","1.2","0.1","1.2","0.4","1.2","-0.5","-0.5"
"1318429117330258804","GIS_LGC_14m_False_-0.1m_1.1m_0.1m_1.1m_0.4m_1.1m_0m_0m_3","","3FC2B1A672CED2915A90E25BA17B13EEB3C278C4","true","14","false","3","-0.1","1.1","0.1","1.1","0.4","1.1","-0.5","-0.5"
"1318429117330258802","GIS_LGC_14m_False_-0.1m_1.2m_-0.1m_1.1m_-0.1m_1m_0m_0m_3","","14AF8C9CAB669E0AA47300B2801CCA0D338FDD9A","true","14","false","3","-0.1","1.2","-0.1","1.1","-0.1","1","-0.5","-0.5"
"1318429117330258798","GIS_LGC_11.6m_False_0.1m_1.2m_-0.1m_1.1m_0.3m_1.1m_0m_0m_3","","939D0B470A3255C4E3907F3C191986CBC10EAFE8","true","11.6","false","3","0.1","1.2","-0.1","1.1","0.3","1.1","-0.5","-0.5"
"1318429117330258795","GIS_LGC_14m_False_0.1m_1.2m_0m_0m_0.1m_1.2m_0m_0m_2","","10336EE0B45DB1C34399E14AB00F6F1E18829FEF","true","14","false","2","0.1","1.2","0","0","0.1","1.2","-0.5","-0.5"
"1318429117330258793","GIS_LGC_12m_False_0.1m_1.2m_0m_0m_0.1m_1.2m_0m_0m_2","","416FC4D116171DFC5D1306D645C2C01BB9B8678E","true","12","false","2","0.1","1.2","0","0","0.1","1.2","-0.5","-0.5"
"1318429117330258792","GIS_LGC_12m_False_-0.1m_1.2m_0m_0m_0m_1.2m_0m_0m_2","","A7DCF9D1A01E48AF1C8AD3A360E98CCA343AB401","true","12","false","2","-0.1","1.2","0","0","0","1.2","-0.5","-0.5"
"1318429117330258791","GIS_LGC_8m_False_0m_0.8m_0m_0m_0m_0.8m_0m_0m_2","","ADA8655DB20894F9BA9B86203D9C01C5A563CE64","true","8","false","2","0","0.8","0","0","0","0.8","-0.5","-0.5"
