,job_id,job_name,step_name,version
1854,25361,20220816975,Prediseño en StandBy,.
1855,25432,20220817483,Definir,.
1856,25433,20220817491,Definir,.
1857,25391,20220817769,Definir,.
1858,25653,20220818021,Revisar Prediseño,.
1859,25654,20220818031, Diseño en StandBy,BCLEGUIZAMO.GIS20220818031_WO400495667_PO
1860,25333,20220817009,Definir,.
1861,25412,20220817203,Prediseño en StandBy,.
1862,25434,20220817505,Definir,.
1863,25435,20220817513,Definir,.
1864,25953,20220817785,Definir,.
1865,25954,20220817793,Revisar Prediseño,.
1866,25655,20220818048, Diseño en StandBy,CCHAPID.GIS20220818048_WO400494678_PO
1867,24361,20220817238,Prediseño en StandBy,.
1868,27222,20220819052,Definir,.
1869,27223,20220819095,Revisar Prediseño,.
1870,27224,20220819109,Revisar Prediseño,.
1871,27225,20220819133,Revisión TQ,PSILVA.GIS20220819133_NWO
1872,27543,20220819151,Promover en ADMS,YDARIZA.GIS20220819151_NWO
1873,27544,20220819168,Definir,.
1874,27569,20220819257,Definir,.
1875,27570,20220819265,Revisar Prediseño,.
1876,27601,20220819291,Definir,.
1877,27633,20220819311,Finalizado,EMARIN.GIS20220819311_NWO
1878,26909,20220818994,Definir,.
1879,26910,20220819001,Revisar Prediseño,.
1880,27634,20220819321,Definir,.
1881,27588,20220819443,Revisar Prediseño,.
1882,27618,20220819435,Revisar Prediseño,.
1883,15697,20220810721,Revisar Prediseño,RVANEGASB.GIS20220810721_NWO
1884,26911,20220819028,Revisar Prediseño,.
1885,27589,20220819729,Prediseño en StandBy,.
1886,27590,20220819788,Revisar Prediseño,.
1887,26912,20220819044,Definir,.
1888,27537,20220819060,Definir,.
1889,27538,20220819079,Revisar Prediseño,.
1890,27591,20220820018,Prediseño en StandBy,.
1891,25364,20220817424,Revisar Prediseño,.
1892,27539,20220819087,Revisar Prediseño,.
1893,27540,20220819117,Revisar Prediseño,.
1894,27541,20220819125,Revisar Prediseño,.
1895,27542,20220819141,Revisar Prediseño,.
1896,27585,20220819281,Prediseño en StandBy,.
1897,27617,20220819303,Revisión TQ,EMARIN.GIS20220819303_NWO
1898,27545,20220819192,Promover en ADMS,YDARIZA.GIS20220819192_NWO
1899,27546,20220819214,Finalizado,DTOVAR.GIS20220819214_NWO
1900,27553,20220819222,Prediseño en StandBy,.
1901,27548,20220819249,Editar Diseño,DTOVAR.GIS20220819249_NWO
1902,27549,20220819273,Revisar Prediseño,.
1903,27220,20220819011,Definir,.
1904,27221,20220819036,Revisar Prediseño,.
1905,27547,20220819230,Revisar Prediseño,.
1906,27226,20220819176,Prediseño en StandBy,.
1907,27227,20220819206,Editar Diseño,MHHERRERA.GIS20220819206_NWO
1908,27639,20220819461,Revisar Prediseño,.
1909,27643,20220819540,Finalizado,PMACANA.GIS20220819540_NWO
1910,26898,20220818749,Finalizado,EMARIN.GIS20220818749_NWO
1911,27644,20220819559,Revisar Prediseño,.
1912,27865,20220819631,Revisar Prediseño,.
1913,27871,20220819702,Revisar Prediseño,.
1914,27648,20220819710,Prediseño en StandBy,.
1915,27640,20220819478,Definir,.
1916,27642,20220819494,Revisar Prediseño,.
1917,28497,20220819737,Prediseño en StandBy,.
1918,28498,20220819745,Definir,.
1919,27872,20220819753,Revisar Prediseño,.
1920,27866,20220819648,Finalizado,GSALINAS.GIS20220819648_NWO
1921,28513,20220819771,Definir,.
1922,28514,20220819826,Revisar Prediseño,.
1923,28499,20220819761,Definir,.
1924,28500,20220819796,Revisar Prediseño,.
1925,10914,20220807275,Anular TQ,.
1926,28515,20220819834,Revisión TQ,LARIOS.GIS20220819834_NWO
1927,28517,20220819850,Revisar Prediseño,.
1928,28519,20220819893,Editar Prediseño,.
1929,28520,20220819907,Revisar Prediseño,.
1930,28501,20220819801,Revisar Prediseño,.
1931,28502,20220819818,Revisar Prediseño,.
1932,28521,20220819915,Revisar Prediseño,.
1933,28522,20220819974,Finalizado,GSALINAS.GIS20220819974_NWO
1934,28503,20220819869,Finalizado,MHHERRERA.GIS20220819869_NWO
1935,28504,20220819877,Revisar Prediseño,.
1936,28523,20220819990,Revisar Prediseño,.
1937,28518,20220819885,Editar Prediseño,.
1938,28505,20220819931,Prediseño en StandBy,.
1939,28506,20220819958,Prediseño en StandBy,.
1940,28177,20220819621,Editar Diseño,MICARVAJAL.GIS20220819621_WO400465072_PO
1941,28507,20220819966,Prediseño en StandBy,.
1942,28508,20220819982,Prediseño en StandBy,.
1943,28509,20220820001,Prediseño en StandBy,.
1944,28510,20220820026,Prediseño en StandBy,.
1945,28524,20220820034,Definir,.
1946,28525,20220820042,Revisar Prediseño,.
1947,28516,20220819842,Anular TQ,.
1948,27619,20220820050,Definir,.
1949,27620,20220820069,Definir,.
1950,28178,20220819923,Prediseño en StandBy,.
1951,28179,20220819941,Definir,.
1952,27621,20220820077,Definir,.
1953,27592,20220820085,Definir,.
1954,26823,20220819184,Revisar Prediseño,.
1955,27586,20220819338,Definir,.
1956,27587,20220819346,Revisar Prediseño,.
1957,27603,20220819362,Editar Prediseño,.
1958,27857,20220819508,Revisar Prediseño,.
1959,27861,20220819567,Revisión TQ,EMARIN.GIS20220819567_NWO
1960,27862,20220819575,Editar Diseño,EMARIN.GIS20220819575_NWO
1961,27867,20220819656,Revisar Prediseño,.
1962,27868,20220819664,Revisar Prediseño,.
1963,27604,20220819397,Definir,.
1964,27605,20220819400,Finalizado,PMACANA.GIS20220819400_NWO
1965,27606,20220819427,Revisar Prediseño,.
1966,27858,20220819516,Definir,.
1967,27859,20220819524,Revisar Prediseño,.
1968,27860,20220819532,Revisar Prediseño,.
1969,27863,20220819583,Revisar Prediseño,.
1970,27864,20220819591,Revisar Prediseño,.
1971,27219,20220818986,Definir,.
1972,27869,20220819672,Revisar Prediseño,.
1973,27635,20220819370,Revisar Prediseño,.
1974,27636,20220819389,Revisar Prediseño,.
1975,27641,20220819486,Definir,.
1976,27645,20220819605,Editar Prediseño,.
1977,27646,20220819613,Revisar Prediseño,.
1978,27647,20220819680,Revisar Prediseño,.
1979,27870,20220819699,Revisar Prediseño,.
1980,27637,20220819419,Definir,.
1981,27638,20220819451,Revisar Prediseño,.
